@relation subject101-cleaned-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst

@attribute activityID {1,2,3,4,5,6,7,12,13,16,17,24}
@attribute accelX numeric
@attribute accelY numeric
@attribute accelZ numeric
@attribute gyroX numeric
@attribute gyroY numeric
@attribute gyroZ numeric
@attribute magnetX numeric
@attribute magnetY numeric
@attribute magnetZ numeric

@data
2,-8.0338,4.86216,4.82974,-0.391641,0.217439,0.145865,0.984582,-47.9584,-31.1263
2,-8.12993,3.07759,4.60339,-0.445156,0.011732,0.480285,-2.3564,-47.5505,-30.8522
2,-7.72307,3.14791,4.33984,0.022417,-0.131406,-0.000369,-5.72089,-46.2529,-31.957
2,-7.6148,3.94108,4.03088,0.379354,0.059645,-0.212644,-3.82273,-46.473,-31.8654
2,-7.8231,4.47767,4.44932,0.084051,0.08796,-0.000003,-1.68758,-47.698,-30.8615
2,-7.83619,3.75481,4.22063,-0.185883,-0.057472,0.083693,-3.69502,-47.4731,-30.8361
2,-7.79545,3.60377,4.33721,0.039062,-0.029921,-0.030299,-3.591,-48.1289,-31.0758
2,-7.94796,4.17268,4.17906,0.014032,0.058654,-0.046986,-2.69236,-47.312,-30.9615
2,-7.79813,3.79245,4.22108,-0.144532,-0.006391,0.059978,-3.03813,-47.7212,-31.4249
2,-7.83752,3.75447,4.18213,0.107856,0.038447,0.008737,-3.59424,-46.8171,-31.5245
2,-7.86355,4.09857,4.44999,0.075787,-0.033371,0.002657,-3.02997,-47.9453,-30.9645
2,-7.79385,3.8314,4.33647,-0.07313,0.001958,-0.015695,-3.67604,-46.8317,-30.0193
2,-7.83779,3.90589,4.14312,0.012519,0.009988,-0.021837,-3.81751,-47.3497,-31.412
2,-7.83378,3.9069,4.25864,0.006971,0.03686,-0.014358,-3.15116,-48.0411,-31.427
2,-7.83218,3.94517,4.29703,0.018062,0.009601,-0.009243,-2.702,-47.4143,-31.4254
2,-7.79439,3.94488,4.29759,0.033658,0.057129,0.005864,-3.36592,-47.7067,-31.0738
2,-7.78984,4.02177,4.41286,-0.013179,-0.005332,-0.015147,-3.24096,-47.2862,-30.492
2,-7.86435,3.98475,4.45036,0.03019,0.00182,-0.026048,-2.91658,-46.5344,-31.182
2,-7.79038,3.94589,4.41311,-0.005076,0.010671,-0.016196,-2.68679,-47.0977,-30.7278
2,-7.87077,3.83165,4.29683,0.007139,0.021052,-0.011523,-2.57229,-46.4515,-30.7222
2,-7.83886,3.9435,4.10449,-0.008402,-0.003149,0.030108,-2.80736,-48.067,-30.9683
2,-7.79947,3.98148,4.14344,0.079824,-0.010979,-0.006594,-3.03113,-48.7083,-30.857
2,-7.83619,3.94417,4.18151,-0.022753,-0.024059,-0.02089,-3.4654,-48.5818,-30.272
2,-7.72309,3.90535,4.18333,-0.01271,0.002513,-0.004025,-2.69123,-48.0766,-30.7383
2,-7.83191,3.98311,4.2969,0.016925,0.02474,-0.005427,-2.91056,-47.739,-30.6164
2,-7.83432,4.02038,4.21977,-0.000374,0.045797,0.010903,-3.5722,-48.0331,-30.1491
2,-7.87157,3.90719,4.25808,0.025757,0.044988,-0.004658,-2.91563,-47.8446,-30.849
2,-7.79707,4.13357,4.18145,0.078169,0.024497,0.007063,-2.33859,-47.6722,-29.9279
2,-7.75955,4.09534,4.18215,-0.027738,0.008703,-0.042459,-2.23242,-47.3475,-30.2728
2,-7.76248,3.86737,4.14438,0.07962,0.032173,0.011508,-2.77106,-47.6561,-29.2284
2,-7.76142,4.01913,4.14389,-0.019777,0.045608,-0.013589,-2.90176,-48.8365,-29.934
2,-7.87371,3.9824,4.18082,0.005299,-0.01674,-0.01611,-3.78386,-48.0283,-29.568
2,-7.83352,3.94484,4.25852,0.018508,0.001868,0.013074,-3.01282,-48.7213,-29.9315
2,-7.95384,3.9061,4.06441,0.012509,-0.004586,0.025321,-3.3442,-48.486,-29.8094
2,-7.83272,4.05866,4.25815,0.008002,0.017743,-0.010783,-3.01722,-48.1725,-30.2727
2,-7.86542,4.02235,4.41173,-0.023055,0.006071,0.01016,-2.22721,-48.2242,-29.8194
2,-7.72042,4.09539,4.22122,0.013919,0.014243,-0.050092,-3.11343,-48.8317,-29.3529
2,-7.75874,4.0198,4.2209,0.005406,0.020088,-0.045001,-3.01004,-48.6141,-29.8146
2,-7.78878,4.17352,4.41237,0.034174,0.041722,-0.007161,-2.58017,-48.1919,-30.7408
2,-7.7124,4.0974,4.45226,-0.049662,0.005615,0.010633,-2.78954,-48.1887,-30.044
2,-7.83539,4.05799,4.18114,-0.009909,0.010398,-0.022953,-3.00071,-48.0751,-29.4617
2,-7.87104,3.98307,4.25783,-0.007709,0.061916,-0.00622,-2.78905,-48.0799,-30.0429
2,-7.86863,4.13516,4.29584,-0.016087,0.015658,-0.01033,-2.67306,-47.1074,-30.0337
2,-7.87023,3.90753,4.29658,-0.111529,0.008056,-0.012657,-3.25208,-47.7148,-30.9595
2,-7.60972,3.90448,4.18503,0.053575,0.056073,0.045363,-2.80538,-47.6319,-30.9637
2,-7.86703,3.98408,4.37335,0.10784,0.061464,-0.005561,-2.77645,-47.325,-29.572
2,-7.90616,3.98403,4.33427,-0.060324,-0.000695,-0.028983,-3.7927,-48.4585,-29.9197
2,-7.87452,4.05794,4.14206,0.015762,-0.000532,-0.011272,-3.3416,-48.9243,-29.5827
2,-7.87532,3.94412,4.14243,-0.01795,0.004373,0.005994,-3.01412,-48.5021,-30.0448
2,-7.87452,4.05794,4.14206,0.050115,0.022732,-0.038483,-2.90109,-48.1822,-30.0427
2,-7.87665,3.94379,4.10393,-0.090497,0.007294,-0.02327,-2.9999,-48.403,-29.3496
2,-7.83833,4.01938,4.10425,0.048147,0.032927,-0.031494,-3.47029,-48.1419,-30.6144
2,-7.9501,4.05853,4.14093,-0.030977,-0.001117,-0.00271,-2.89113,-48.5167,-29.4678
2,-7.76008,4.01946,4.18239,0.045181,-0.014182,0.020425,-2.33778,-48.0002,-29.8157
2,-7.95785,3.90509,3.94889,0.039467,-0.017892,-0.019043,-3.33178,-48.2765,-29.2287
2,-7.83485,3.9445,4.22001,-0.032449,0.01032,0.01853,-3.10181,-48.2943,-28.8843
2,-7.80883,3.97913,3.8739,-0.023551,0.009758,-0.007275,-3.45378,-48.0444,-29.8034
2,-7.90108,4.1368,4.4493,0.032147,-0.013092,0.007755,-3.47029,-48.1419,-30.6144
2,-7.80001,4.09496,4.10457,0.025208,0.030868,0.029138,-3.11047,-48.179,-29.3459
2,-7.90776,3.94576,4.29589,0.027024,-0.023693,0.020716,-2.80246,-48.5069,-30.626
2,-7.87451,3.86858,4.18119,0.007444,0.013291,-0.020126,-2.67996,-48.6302,-30.05
2,-7.76757,4.09333,3.95111,-0.016186,0.002637,0.002618,-3.13008,-47.9469,-30.3847
2,-7.83994,3.9811,4.06586,0.045098,0.06989,0.006425,-3.45132,-47.5005,-29.7976
2,-7.80268,4.09429,4.02755,0.040541,0.005844,-0.008236,-3.1198,-48.7181,-29.6988
2,-7.83592,3.98211,4.18138,0.02023,0.019894,-0.001362,-3.35353,-49.025,-30.1623
2,-7.83726,3.98177,4.14288,0.01275,-0.007539,-0.020729,-3.00237,-48.9469,-29.3554
2,-7.87238,4.1721,4.1802,0.017148,0.013793,-0.008284,-3.01511,-48.7197,-30.0472
2,-7.79386,4.02076,4.29735,-0.040133,0.026039,0.017266,-2.90011,-47.9647,-30.0404
2,-7.87746,4.01933,4.06517,0.016997,0.018281,0.032803,-3.10589,-48.1823,-29.1145
2,-7.84181,4.09425,3.98848,-0.023799,0.014986,0.000411,-3.45656,-48.1516,-29.9203
2,-7.8394,4.05698,4.06562,-0.002945,0.016082,-0.003459,-2.5519,-48.5393,-29.2404
2,-7.87853,4.05694,4.02654,0.038779,0.037967,-0.024769,-2.45506,-48.7535,-29.9382
2,-7.83914,4.09492,4.06549,0.027976,0.007385,-0.005008,-2.90046,-49.0557,-29.8207
2,-7.87452,4.05794,4.14206,0.032909,-0.019565,0.015077,-2.78155,-48.9582,-29.4738
2,-7.87532,4.13349,4.10331,0.056371,0.01429,-0.015277,-3.45494,-48.8075,-29.6959
2,-7.76142,4.01913,4.14389,0.040341,0.034209,0.019417,-2.77891,-47.8688,-29.5778
2,-7.83245,4.0966,4.25802,-0.016882,-0.011701,-0.031277,-3.23511,-49.0363,-29.8166
2,-7.8378,4.09525,4.104,-0.009905,0.027838,0.002678,-2.78123,-49.3949,-29.3628
2,-7.79867,4.0953,4.14307,-0.013696,0.015004,-0.005306,-2.64825,-48.2162,-28.5415
2,-7.84181,4.09425,3.98848,-0.006554,-0.023254,-0.00227,-2.45179,-48.5376,-29.8202
2,-7.79947,3.98148,4.14344,0.038311,-0.007658,-0.011207,-2.10471,-48.3475,-29.2435
2,-7.87425,4.09588,4.14194,-0.021336,0.03642,-0.012235,-3.11571,-48.8301,-29.4686
2,-7.75767,4.17156,4.2204,0.047456,0.000089,0.020915,-3.22614,-49.5883,-29.244
2,-7.76516,4.05606,4.02824,0.008759,0.042684,0.013428,-3.1149,-49.158,-29.3564
2,-7.91124,4.20999,4.141,-0.00331,-0.003386,-0.011613,-2.97949,-48.9631,-28.1985
2,-7.87238,4.1721,4.1802,0.008909,-0.020114,0.010568,-1.98566,-49.2323,-28.6757
2,-7.87425,4.09588,4.14194,0.035762,0.025217,-0.030234,-3.42407,-49.5932,-27.9688
2,-7.79921,4.20878,4.10419,-0.011666,0.019716,0.01242,-3.33751,-49.0363,-29.3525
2,-7.79867,4.0953,4.14307,-0.046037,0.020094,-0.012249,-3.33801,-49.1451,-29.3537
2,-7.83726,4.17113,4.10375,-0.007501,0.031276,0.004492,-2.56401,-49.1854,-29.7102
2,-7.75741,4.20949,4.22028,0.009209,0.004163,-0.018726,-4.10056,-49.1129,-28.4188
2,-7.76703,3.97985,3.98999,0.000016,-0.015649,-0.003609,-3.10917,-48.3982,-29.2325
2,-7.91311,3.94442,4.14187,-0.044757,0.023673,-0.034678,-2.57989,-50.1563,-30.2991
2,-7.86863,4.13516,4.29584,-0.011962,0.039587,-0.024544,-2.65789,-48.3185,-29.0054
2,-7.87425,4.09588,4.14194,-0.023402,0.024361,-0.023514,-3.44611,-48.3772,-29.3442
2,-7.91284,3.98236,4.14174,-0.000214,0.034105,0.011363,-3.00152,-47.7472,-29.5739
2,-7.87051,4.05895,4.25758,-0.001058,0.033087,-0.024611,-2.98698,-48.0848,-28.7676
2,-7.76142,4.01913,4.14389,-0.009022,0.019577,0.005766,-3.01821,-48.3901,-30.275
2,-7.83245,4.0966,4.25802,-0.040191,0.026732,-0.017807,-2.88969,-49.718,-29.1335
2,-7.87532,4.13349,4.10331,-0.014436,0.001738,-0.00073,-3.44234,-48.0525,-29.225
2,-7.75928,4.13328,4.18202,-0.001247,-0.013697,-0.022782,-2.90257,-48.5086,-30.0462
2,-7.83512,4.09592,4.18101,0.008751,0.056657,0.004688,-2.66166,-48.6432,-29.1246
2,-7.83994,3.9811,4.06586,0.03073,-0.001099,-0.011095,-3.11881,-48.5005,-29.6964
2,-7.83619,4.13353,4.14238,0.016548,0.00118,-0.010371,-2.56056,-48.424,-29.702
2,-7.95223,3.94437,4.10279,0.033068,0.013917,-0.013922,-3.55685,-48.6987,-29.2306
2,-7.9533,3.98198,4.06416,0.024903,-0.00776,-0.006372,-2.79331,-48.5134,-30.1632
2,-7.8402,3.94316,4.06599,0.036398,-0.02483,-0.025992,-2.67229,-48.963,-29.5908
2,-7.87478,4.02,4.14219,0.040573,-0.030332,0.013994,-2.67359,-48.7439,-29.7042
2,-7.83646,4.09559,4.1425,-0.026124,-0.007635,-0.029596,-2.77353,-48.2,-29.2342
2,-7.9099,4.02097,4.21863,0.005159,0.024691,0.000267,-3.34339,-48.8139,-29.6972
2,-7.87933,3.94312,4.02692,0.072599,-0.010598,-0.018375,-3.11096,-48.2878,-29.347
2,-7.83593,4.17147,4.14226,0.019907,-0.028569,-0.02967,-3.12096,-49.4811,-29.5913
2,-7.94849,4.0968,4.17931,-0.000073,0.018132,-0.021739,-2.66722,-48.8575,-29.3583
2,-7.8378,4.09525,4.104,0.009124,-0.019553,0.000561,-2.54602,-48.7617,-28.8957
2,-7.79867,4.0953,4.14307,-0.029553,0.01809,-0.004578,-1.78379,-48.3572,-29.9416
2,-7.80723,4.01741,3.91228,-0.019647,0.031687,0.026908,-2.33288,-48.4402,-29.4733
2,-7.9501,4.05853,4.14093,0.04945,-0.021013,-0.017342,-2.66314,-48.9695,-29.1281
2,-7.87505,4.17142,4.10318,-0.014304,0.011435,-0.012949,-2.3187,-49.8688,-28.4473
2,-7.8386,3.98144,4.10437,0.014812,0.029165,-0.025366,-2.21545,-48.669,-29.13
2,-7.86863,4.13516,4.29584,0.001465,0.001885,-0.005531,-2.32538,-49.3185,-28.9042
2,-7.84021,4.13252,4.02686,-0.023067,-0.007254,-0.017845,-2.4425,-49.5263,-29.1366
2,-7.88147,4.20769,3.91053,-0.001447,0.005435,-0.026345,-2.56778,-49.5101,-29.8294
2,-7.80349,4.16983,3.9888,-0.018453,0.014639,-0.015407,-1.77154,-48.6932,-29.251
2,-7.87853,4.05694,4.02654,0.012441,0.019938,-0.024859,-2.00284,-49.984,-29.378
2,-7.91552,3.98168,4.06473,-0.028483,0.033619,0.011814,-2.87807,-49.1806,-28.665
2,-7.95758,3.94303,3.94877,0.030511,0.02052,-0.015413,-2.87758,-49.0719,-28.6638
2,-7.80723,4.01741,3.91228,-0.025052,0.033352,-0.02993,-1.66671,-49.677,-29.3786
2,-7.91097,4.05857,4.18,0.036636,0.035233,-0.001489,-3.11033,-49.1613,-29.125
2,-7.83753,4.13319,4.10387,-0.00998,-0.014155,-0.003692,-3.00025,-49.494,-29.1299
2,-7.84582,4.09324,3.87296,0.022432,0.049857,-0.007887,-2.77764,-49.6157,-29.1337
2,-7.91525,4.01962,4.06461,-0.023852,0.025726,-0.004257,-1.99172,-49.5554,-28.9106
2,-7.75794,4.13362,4.22053,-0.019438,-0.014955,-0.026402,-3.30647,-49.2766,-27.7353
2,-7.87265,4.13416,4.18032,0.021172,-0.002598,-0.028815,-2.42828,-49.4273,-28.4413
2,-7.87291,4.09622,4.18044,-0.030168,0.018636,-0.014595,-3.21501,-49.1597,-28.7766
2,-7.80108,4.13257,4.06594,-0.051673,0.003345,-0.009521,-2.44577,-49.7422,-29.2546
2,-7.90883,4.17272,4.21813,-0.018456,-0.000962,-0.005048,-2.44577,-49.7422,-29.2546
2,-7.80001,4.09496,4.10457,-0.002596,0.011553,-0.016135,-2.9973,-48.8414,-29.1229
2,-7.84021,4.13252,4.02686,0.004067,-0.013184,-0.037736,-2.78106,-48.8494,-29.4726
2,-7.87719,4.05727,4.06505,-0.007631,-0.032203,-0.022627,-3.33653,-48.8188,-29.3502
2,-7.86863,4.13516,4.29584,-0.043901,-0.010838,-0.013219,-2.77909,-48.4143,-29.4679
2,-7.87184,4.05861,4.21907,-0.038223,-0.018779,-0.001703,-2.22901,-48.1138,-29.9339
2,-7.76463,4.13194,4.028,-0.006945,-0.005732,-0.033462,-2.33306,-48.9856,-29.3635
2,-7.80295,4.05635,4.02768,-0.030925,-0.006929,-0.001225,-2.5689,-48.7455,-30.0526
2,-7.87773,4.17075,4.02617,0.008576,-0.005126,-0.021541,-2.88508,-48.1936,-29.2329
2,-7.79011,3.98383,4.41299,-0.011534,-0.017601,-0.00633,-2.57331,-48.1967,-30.3938
2,-7.8681,4.02168,4.33472,0.02108,0.017422,-0.000596,-2.88772,-49.2829,-29.1289
2,-7.83512,4.09592,4.18101,0.018812,0.001501,-0.000304,-2.34499,-49.0863,-29.9431
2,-7.80295,4.05635,4.02768,0.002791,0.03169,-0.047167,-3.11652,-48.5021,-29.5808
2,-7.91418,3.98202,4.10324,0.018426,-0.003158,-0.017171,-3.11181,-49.4876,-29.1285
2,-7.95678,4.05685,3.9484,0.042582,0.010344,-0.028118,-2.33323,-49.5311,-29.2536
2,-7.91631,3.86787,4.0651,-0.012688,-0.01969,0.009464,-3.22874,-49.15,-29.4707
2,-7.76276,4.20815,4.06625,0.022436,0.025837,-0.029552,-2.12059,-49.3184,-29.8324
2,-7.80402,4.09396,3.98905,-0.02671,-0.024174,0.007465,-2.33925,-48.3265,-29.8192
2,-7.87585,4.05761,4.10356,-0.004754,-0.013338,0.022306,-1.99006,-48.6835,-29.017
2,-7.84315,4.09391,3.94997,-0.024344,0.009697,-0.008959,-2.55225,-49.6303,-29.0207
2,-7.90937,4.09684,4.21838,-0.007957,0.022594,-0.006657,-2.20567,-49.5489,-28.4452
2,-7.76088,4.09501,4.14364,0.020297,-0.001541,0.009645,-1.55843,-49.8994,-29.4979
2,-7.837,4.20907,4.10363,0.029868,-0.044803,-0.018366,-2.33911,-49.3087,-29.5983
2,-7.95277,4.05785,4.06391,0.003607,0.013852,0.002403,-1.88326,-49.2323,-29.1398
2,-7.95544,4.05718,3.9869,0.062816,-0.034002,-0.011738,-2.5449,-49.5263,-28.6725
2,-7.87746,4.01933,4.06517,-0.02183,-0.002603,-0.001802,-3.22434,-49.6987,-29.1295
2,-7.91284,4.17172,4.10262,-0.021512,-0.008737,-0.012023,-2.76733,-48.8592,-28.7785
2,-7.95437,4.01958,4.02553,-0.021147,0.008267,-0.002278,-2.77321,-48.6367,-29.1232
2,-7.7984,4.13324,4.14295,0.010287,0.008183,0.004814,-2.87807,-49.1806,-28.665
2,-7.96026,3.94236,3.87176,0.000887,0.00485,-0.018813,-2.54162,-49.3104,-28.5545
2,-7.80456,4.20744,3.95017,-0.004592,0.005357,0.002858,-1.53766,-49.3685,-28.5666
2,-7.91257,4.02029,4.14162,0.024628,0.00407,-0.001816,-2.2006,-49.4434,-28.2126
2,-7.8378,4.09525,4.104,0.01681,0.027343,-0.002002,-2.65286,-49.7407,-28.4421
2,-7.88281,4.01799,3.91115,-0.036041,0.016136,-0.010575,-2.1183,-49.32,-29.7167
2,-7.87131,4.13449,4.21883,0.001375,0.007743,-0.005343,-2.20746,-49.4385,-28.5597
2,-7.91685,3.98135,4.02622,-0.013291,-0.015052,-0.003764,-2.87529,-49.0735,-28.5481
2,-7.80081,4.17051,4.06581,0.023289,0.012882,0.015163,-1.86594,-49.4628,-28.2167
2,-7.88174,3.98039,3.94978,-0.004007,0.031129,-0.002988,-2.21401,-49.8704,-28.7957
2,-7.79974,4.1329,4.10444,-0.014919,0.011357,0.014615,-2.54736,-50.0702,-28.6783
2,-7.80429,4.05602,3.98917,-0.035739,-0.004761,-0.01041,-1.99122,-49.4466,-28.9094
2,-7.71667,4.05845,4.33686,0.005855,-0.002431,-0.013134,-2.20387,-49.6593,-28.3307
2,-7.87291,4.09622,4.18044,-0.047791,0.000463,0.004642,-2.44003,-48.9824,-29.1308
2,-7.87639,4.17109,4.06468,-0.012453,0.0137,-0.022879,-2.88951,-49.1726,-29.2434
2,-7.95143,4.05819,4.10242,-0.015669,0.024386,0.002492,-2.22478,-49.208,-29.4828
2,-7.80108,4.13257,4.06594,-0.027169,0.02648,-0.005111,-2.31982,-49.1041,-28.6705
2,-7.84127,3.98077,4.02736,-0.019923,0.006986,-0.019016,-2.33616,-48.6561,-29.5913
2,-7.95304,4.01992,4.06404,-0.01504,0.008841,-0.01555,-2.54095,-48.6561,-28.6632
2,-7.83486,4.13386,4.18089,0.001524,-0.010506,-0.000081,-2.44788,-49.1951,-29.4802
2,-7.84635,4.01736,3.87321,-0.02725,-0.021256,-0.007489,-2.32553,-48.3362,-29.1251
2,-7.91311,3.94442,4.14187,-0.03698,-0.020083,-0.019277,-3.42601,-48.5006,-28.3042
2,-7.84261,3.98043,3.98885,-0.024245,0.022718,-0.021906,-3.0156,-48.8284,-30.0483
2,-7.95598,3.98131,3.98715,0.000737,-0.007289,-0.004166,-2.54666,-47.8882,-29.1177
2,-7.7976,4.05769,4.1817,0.041596,-0.007553,-0.00949,-2.87709,-48.9631,-28.6626
2,-7.878,4.13281,4.0263,0.006183,-0.02993,-0.009839,-2.45376,-48.9727,-29.8249
2,-7.7263,4.01817,4.06744,-0.004178,0.024567,-0.028269,-2.44151,-49.3088,-29.1343
2,-7.87104,3.98307,4.25783,0.000443,-0.025823,0.021136,-2.00625,-49.2177,-29.7169
2,-7.76382,4.0564,4.06675,-0.03763,0.004718,0.030816,-2.43806,-48.5473,-29.1261
2,-7.80857,4.01707,3.87378,0.000835,0.01559,-0.02348,-2.44331,-49.1984,-29.2488
2,-7.88201,4.13181,3.91078,-0.002139,0.010377,0.001381,-2.33126,-49.096,-29.249
2,-7.68156,4.05749,4.26042,-0.015532,-0.004724,-0.021843,-2.43169,-48.661,-28.7802
2,-7.88013,4.01866,3.98816,0.007476,-0.025349,0.003695,-2.33601,-49.6383,-29.3705
2,-7.92086,3.98034,3.9107,0.015382,0.030315,-0.014459,-2.4469,-48.9776,-29.4778
2,-7.80348,3.98047,4.02793,0.011779,0.003491,0.015545,-2.55454,-49.6286,-29.1364
2,-7.84047,4.09458,4.02699,0.032389,0.016182,-0.022214,-2.10443,-50.312,-28.8018
2,-7.83994,4.17046,4.02674,0.029289,0.005175,-0.025116,-2.2158,-49.76,-28.9103
2,-7.87906,3.98106,4.02679,-0.018351,-0.024907,0.005879,-1.77189,-49.7842,-29.0313
2,-7.69012,4.16896,3.9905,0.015299,-0.002634,-0.026387,-2.22232,-48.6642,-29.477
2,-8.0747,3.98084,3.83142,-0.0258,0.03097,0.005079,-1.98436,-49.4515,-28.5624
2,-7.76489,4.094,4.02812,0.006133,0.005644,0.006349,-1.87851,-48.69,-29.0183
2,-7.83566,4.20941,4.14213,0.006579,0.033227,0.005574,-2.10031,-48.8963,-28.9023
2,-7.9533,3.98198,4.06416,-0.010079,-0.029641,0.010848,-2.65842,-49.955,-28.6758
2,-7.84208,4.05631,3.9886,-0.00551,0.068885,0.00239,-1.54569,-50.1267,-28.8062
2,-7.83967,4.01904,4.06574,0.036077,-0.00391,-0.025321,-1.7508,-49.69,-27.989
2,-7.87666,4.13315,4.0648,-0.031299,-0.005656,0.014687,-2.23362,-49.6383,-29.8346
2,-7.76891,4.09299,3.9126,0.082772,-0.004717,0.00618,-2.77078,-49.6206,-28.7867
2,-7.91899,4.05656,3.94896,-0.043784,-0.028227,-0.007094,-1.63988,-48.823,-28.2124
2,-7.87933,4.13248,3.98779,-0.004862,-0.014226,-0.009476,-2.21922,-48.9937,-29.2491
2,-7.87291,4.09622,4.18044,-0.006641,0.005598,-0.017216,-1.75619,-49.3588,-28.3326
2,-7.99163,4.09575,4.02472,0.094077,0.018064,0.006228,-1.64006,-49.3685,-28.1025
2,-7.79894,4.24672,4.10407,-0.010816,0.010475,-0.01962,-2.109,-50.3087,-29.0331
2,-7.94849,4.0968,4.17931,0.010117,-0.036159,0.004216,-1.98387,-49.3427,-28.5612
2,-7.83218,4.13453,4.2579,-0.061896,0.026269,-0.050694,-3.10297,-49.0573,-28.7768
2,-7.91632,4.05723,4.02598,0.019229,0.010853,-0.025064,-1.86971,-49.7875,-28.3359
2,-7.72149,4.13299,4.18259,0.007059,0.043324,-0.022504,-2.99519,-49.3885,-28.8973
2,-7.87452,4.2473,4.10294,0.034085,0.000566,-0.013504,-1.44198,-50.3458,-29.1569
2,-7.8812,4.05626,3.94953,-0.067773,0.017401,-0.005099,-2.65793,-49.8462,-28.6747
2,-7.87853,4.05694,4.02654,0.041892,0.045673,-0.020302,-1.66065,-49.3539,-29.1437
2,-7.79867,4.0953,4.14307,-0.012779,-0.00151,0.001693,-2.66821,-49.0751,-29.3606
2,-7.72764,4.20719,3.98981,0.017368,0.025026,-0.025466,-2.00495,-49.4369,-29.6036
2,-7.80616,3.9798,3.95091,0.007309,-0.018775,-0.030354,-2.76733,-48.8592,-28.7785
2,-7.83646,4.09559,4.1425,-0.002908,0.020965,-0.008315,-2.32637,-49.536,-28.9066
2,-7.87398,4.13382,4.14181,-0.015014,0.011472,0.018795,-1.43836,-49.0389,-29.2586
2,-7.90856,4.0213,4.25714,0.010699,0.006864,-0.01277,-2.12238,-49.208,-29.9469
2,-7.84074,4.05664,4.02711,0.023485,0.053087,0.017299,-1.98337,-49.2339,-28.5601
2,-7.94475,4.05987,4.29495,-0.004928,0.00228,-0.0173,-2.33633,-49.2016,-29.4815
2,-7.87291,4.09622,4.18044,-0.022095,-0.013979,-0.019721,-2.67539,-48.6335,-29.8187
2,-7.80536,4.09362,3.95054,0.00031,-0.029966,-0.00741,-1.8777,-49.0179,-28.9061
2,-7.83592,3.98211,4.18138,-0.030426,0.000681,-0.028548,-1.66375,-49.0244,-29.3716
2,-7.84261,3.98043,3.98885,0.023735,0.031233,-0.016827,-1.98401,-48.3605,-28.7821
2,-7.91231,4.05823,4.14149,0.002393,-0.008073,-0.003334,-2.3383,-49.6367,-29.4862
2,-7.8394,4.05698,4.06562,0.010301,0.002417,0.007971,-2.55419,-48.5376,-29.3561
2,-7.87746,4.01933,4.06517,-0.014251,-0.04139,-0.017996,-2.64825,-48.2162,-28.5415
2,-7.84422,4.13152,3.91134,0.014289,-0.028714,-0.001338,-2.09084,-49.3395,-28.3285
2,-7.87478,4.02,4.14219,-0.028088,0.022465,0.001432,-2.20419,-49.2226,-28.4417
2,-7.84796,4.16845,3.7957,0.015378,0.019644,-0.007283,-2.63927,-48.7682,-27.9689
2,-7.95437,4.01958,4.02553,-0.063994,-0.015942,-0.003619,-2.75557,-49.304,-28.0891
2,-7.87826,4.09488,4.02642,-0.033339,-0.023692,-0.031044,-2.43563,-49.5312,-28.7895
2,-7.95357,4.1334,4.02516,0.044529,-0.018519,0.015262,-2.87628,-49.291,-28.5504
2,-7.88013,4.01866,3.98816,-0.04037,0.003132,0.005661,-2.55454,-49.6286,-29.1364
2,-7.80295,4.05635,4.02768,-0.037688,0.007876,-0.005849,-2.21024,-49.5457,-28.6765
2,-7.80161,4.05669,4.06618,0.038878,0.017512,0.021365,-3.11867,-49.4827,-29.4756
2,-7.87478,4.02,4.14219,0.011103,-0.020728,-0.01282,-2.32915,-49.6432,-29.0234
2,-7.76008,4.01946,4.18239,0.013856,0.015338,-0.010784,-2.10654,-49.7648,-29.0273
2,-7.83807,4.24668,4.065,-0.016275,0.003566,0.00599,-1.86087,-49.3572,-27.9841
2,-7.84368,4.01803,3.95022,0.016783,-0.000746,-0.019621,-1.7583,-48.8117,-28.5581
2,-7.87398,3.94446,4.18094,-0.02247,-0.010241,-0.0054,-2.76325,-48.9712,-28.5483
2,-7.83941,4.24634,4.02649,0.00011,0.03125,-0.001259,-1.43674,-49.6948,-29.0342
2,-7.87692,4.09521,4.06493,-0.015265,-0.003205,0.002442,-1.65738,-49.138,-29.0257
2,-7.84288,4.13185,3.94985,0.002885,0.006117,-0.034622,-2.20714,-49.8753,-28.4487
2,-7.91338,4.09584,4.10286,0.013838,0.010432,-0.006765,-2.31852,-49.3233,-28.5572
2,-7.91231,4.05823,4.14149,-0.022523,0.009732,0.021148,-1.44983,-50.5585,-29.5063
2,-7.84074,4.05664,4.02711,0.032274,-0.014067,0.002712,-1.5504,-49.1412,-29.2584
2,-7.76971,4.16854,3.87385,-0.018969,0.030046,-0.002382,-1.98992,-49.6658,-28.7961
2,-7.88521,4.05526,3.83401,0.047558,0.033639,-0.005575,-2.31542,-49.6529,-28.3293
2,-7.87665,3.94379,4.10393,-0.018757,0.015006,-0.002029,-2.55405,-49.5199,-29.1352
2,-7.83834,4.20874,4.06512,0.029489,0.028128,-0.011839,-1.53407,-49.5893,-28.3376
2,-7.76169,4.17055,4.10488,-0.019938,-0.017636,-0.002263,-2.19912,-49.1171,-28.2091
2,-7.80295,4.05635,4.02768,0.00833,0.029864,0.003818,-2.19715,-48.682,-28.2045
2,-7.91926,4.01862,3.94909,-0.013905,0.059806,0.012014,-1.76682,-49.6787,-28.7988
